##Type: ABS+CX
##Nuclei: Fe
##Particle: piP
##Reference: I. Navon et al. True absorption and scattering of 50 MeV pions. Physical Review C, 28(6):2548, 1983.
##Note: Not using the piM measurement as the difference is so large!!
##Mom xsec error
128.284 478 48
