50.,  504.3006360506507
100., 1185.7081169399544
150., 1193.7095174184512
200., 1099.3592810877049
250., 999.6172025442027
300., 913.3523954017624
400., 778.5189939896131
500., 743.3529789344693
600., 737.8210888720313
700., 737.6670362373811
800., 748.2966680282431
