50.,  410.8108108108107
100., 918.918918918919
150., 916.2162162162163
200., 810.8108108108108
250., 729.7297297297297
300., 659.4594594594595
400., 608.1081081081081
500., 581.0810810810812
600., 586.4864864864865
700., 591.8918918918919
800., 605.4054054054054
