50.,    617.79710745228
100.,   1446.4050257153708
150.,   1467.7919298608956
200.,   1370.27372199786
250.,   1251.1338925132031
300.,   1171.6337026681856
400.,   962.155258706983
500.,   896.8485727106419
600.,   878.3749266507888
700.,   877.9192986089539
800.,   888.2882882882884
1000.,  909.0124607365989
1200.,  893.7005971488732
